date,y
2022-04-06 12:33,3491.15
2022-04-06 12:34,3382.37
2022-04-06 12:35,3294.58
2022-04-06 12:36,3294.58
2022-04-06 12:37,3263.33
2022-04-06 12:38,3204.93
2022-04-06 12:39,3188.33
2022-04-06 12:40,3180.32
2022-04-06 12:41,3233.26
2022-04-06 12:42,3102.82
2022-04-06 12:43,3081.05
2022-04-06 12:44,3106.84
2022-04-06 12:45,3091.51
2022-04-06 12:46,3160.6
2022-04-06 12:47,3228.72
2022-04-06 12:48,3232.32
2022-04-06 12:49,3225.0
2022-04-06 12:50,3118.63
2022-04-06 12:51,3152.75
2022-04-06 12:52,3127.78
2022-04-06 12:53,3202.15
2022-04-06 12:54,3289.2
2022-04-06 12:55,3331.63
2022-04-06 12:56,3378.96
2022-04-06 12:57,3437.08
2022-04-06 12:58,3437.08
2022-04-06 12:59,3463.58
2022-04-06 13:00,3655.19
2022-04-06 13:01,4104.18
2022-04-06 13:02,4116.41
2022-04-06 13:03,4012.27
2022-04-06 13:04,3875.74
2022-04-06 13:05,3663.02
2022-04-06 13:06,3591.07
2022-04-06 13:07,3494.65
2022-04-06 13:08,3448.03
2022-04-06 13:09,3416.4
2022-04-06 13:10,3370.94
2022-04-06 13:11,3317.15
2022-04-06 13:12,3410.4
2022-04-06 13:13,3404.62
2022-04-06 13:14,3258.58
2022-04-06 13:15,3262.59
2022-04-06 13:16,3260.79
2022-04-06 13:17,3255.62
2022-04-06 13:18,3219.54
2022-04-06 13:19,3188.54
2022-04-06 13:20,3147.98
2022-04-06 13:21,3222.05
2022-04-06 13:22,3198.52
2022-04-06 13:23,3195.23
2022-04-06 13:24,3194.8
2022-04-06 13:25,3165.83
2022-04-06 13:26,3219.48
2022-04-06 13:27,3251.66
2022-04-06 13:28,3284.25
2022-04-06 13:29,3296.76
2022-04-06 13:30,3319.04
2022-04-06 13:31,3442.15
2022-04-06 13:32,3432.32
2022-04-06 13:33,3377.3
2022-04-06 13:34,3351.8
2022-04-06 13:35,3289.08
2022-04-06 13:36,3272.08
2022-04-06 13:37,3226.39
2022-04-06 13:38,3181.84
2022-04-06 13:39,3104.38
2022-04-06 13:40,3118.96
2022-04-06 13:41,3186.91
2022-04-06 13:42,3228.99
2022-04-06 13:43,3156.16
2022-04-06 13:44,3169.7
2022-04-06 13:45,3266.43
2022-04-06 13:46,3265.18
2022-04-06 13:47,3244.14
2022-04-06 13:48,3149.96
2022-04-06 13:49,3102.74
2022-04-06 13:50,3114.73
2022-04-06 13:51,3116.19
2022-04-06 13:52,3157.31
2022-04-06 13:53,3177.2
2022-04-06 13:54,3255.73
2022-04-06 13:55,3401.93
2022-04-06 13:56,3378.18
2022-04-06 13:57,3416.78
2022-04-06 13:58,3519.68
2022-04-06 13:59,3594.29
2022-04-06 14:00,3906.09
2022-04-06 14:01,4414.44
2022-04-06 14:02,4420.36
2022-04-06 14:03,4386.79
2022-04-06 14:04,4117.43
2022-04-06 14:05,4001.0
2022-04-06 14:06,3955.76
2022-04-06 14:07,3815.77
2022-04-06 14:08,3794.92
2022-04-06 14:09,3691.12
2022-04-06 14:10,3596.31
2022-04-06 14:11,3603.22
2022-04-06 14:12,3567.31
2022-04-06 14:13,3489.8
2022-04-06 14:14,3414.18
2022-04-06 14:15,3390.64
2022-04-06 14:16,3430.24
2022-04-06 14:17,3442.93
2022-04-06 14:18,3514.15
2022-04-06 14:19,3648.98
2022-04-06 14:20,3548.69
2022-04-06 14:21,3532.0
2022-04-06 14:22,3545.18
2022-04-06 14:23,3535.53
2022-04-06 14:24,3398.98
2022-04-06 14:25,3280.09
2022-04-06 14:26,3292.82
2022-04-06 14:27,3327.02
2022-04-06 14:28,3326.74
2022-04-06 14:29,3326.67
2022-04-06 14:30,3373.92
2022-04-06 14:31,3552.95
2022-04-06 14:32,3663.92
2022-04-06 14:33,3507.25
2022-04-06 14:34,3452.02
2022-04-06 14:35,3369.53
2022-04-06 14:36,3274.75
2022-04-06 14:37,3286.51
2022-04-06 14:38,3283.36
2022-04-06 14:39,3242.71
2022-04-06 14:40,3251.99
2022-04-06 14:41,3285.23
2022-04-06 14:42,3301.18
2022-04-06 14:43,3307.62
2022-04-06 14:44,3319.48
2022-04-06 14:45,3316.95
2022-04-06 14:46,3286.45
2022-04-06 14:47,3281.31
2022-04-06 14:48,3258.86
2022-04-06 14:49,3224.12
2022-04-06 14:50,3345.43
2022-04-06 14:51,3366.41
2022-04-06 14:52,3289.36
2022-04-06 14:53,3205.7
2022-04-06 14:54,3300.75
2022-04-06 14:55,3301.75
2022-04-06 14:56,3355.84
2022-04-06 14:57,3501.61
2022-04-06 14:58,3488.21
2022-04-06 14:59,3523.58
2022-04-06 15:00,3699.49
2022-04-06 15:01,4049.73
2022-04-06 15:02,4043.81
2022-04-06 15:03,3951.14
2022-04-06 15:04,3808.18
2022-04-06 15:05,3579.06
2022-04-06 15:06,3362.5
2022-04-06 15:07,3327.67
2022-04-06 15:08,3194.57
2022-04-06 15:09,3179.81
2022-04-06 15:10,3179.7
2022-04-06 15:11,3202.04
2022-04-06 15:12,3125.34
2022-04-06 15:13,3054.37
2022-04-06 15:14,3130.4
2022-04-06 15:15,3098.19
2022-04-06 15:16,3102.18
2022-04-06 15:17,3079.76
2022-04-06 15:18,3164.98
2022-04-06 15:19,3109.58
2022-04-06 15:20,3081.82
2022-04-06 15:21,2975.39
2022-04-06 15:22,2967.93
2022-04-06 15:23,3124.86
2022-04-06 15:24,3025.37
2022-04-06 15:25,2966.38
2022-04-06 15:26,2971.61
2022-04-06 15:27,3062.59
2022-04-06 15:28,3062.59
2022-04-06 15:29,2988.11
2022-04-06 15:30,3267.95
2022-04-06 15:31,3214.96
2022-04-06 15:32,3224.19
2022-04-06 15:33,3289.16
2022-04-06 15:34,3117.86
2022-04-06 15:35,3123.95
2022-04-06 15:36,3034.35
2022-04-06 15:37,2931.62
2022-04-06 15:38,2871.83
2022-04-06 15:39,2846.39
2022-04-06 15:40,2806.06
2022-04-06 15:41,2827.1
2022-04-06 15:42,2829.91
2022-04-06 15:43,2866.04
2022-04-06 15:44,2841.55
2022-04-06 15:45,2844.33
2022-04-06 15:46,2928.83
2022-04-06 15:47,2882.15
2022-04-06 15:48,2872.53
2022-04-06 15:49,2835.34
2022-04-06 15:50,2857.46
2022-04-06 15:51,2913.78
2022-04-06 15:52,2916.79
2022-04-06 15:53,2875.87
2022-04-06 15:54,2936.34
2022-04-06 15:55,2945.61
2022-04-06 15:56,3045.93
2022-04-06 15:57,3055.84
2022-04-06 15:58,3062.23
2022-04-06 15:59,3177.06
2022-04-06 16:00,3338.11
2022-04-06 16:01,3709.71
2022-04-06 16:02,3772.29
2022-04-06 16:03,3670.31
2022-04-06 16:04,3546.75
2022-04-06 16:05,3411.08
2022-04-06 16:06,3257.41
2022-04-06 16:07,3162.1
2022-04-06 16:08,3138.17
2022-04-06 16:09,3058.81
2022-04-06 16:10,2946.66
2022-04-06 16:11,2905.39
2022-04-06 16:12,2834.49
2022-04-06 16:13,2738.78
2022-04-06 16:14,2846.87
2022-04-06 16:15,2767.74
2022-04-06 16:16,2777.43
2022-04-06 16:17,2782.85
2022-04-06 16:18,2826.54
2022-04-06 16:19,2803.5
2022-04-06 16:20,2803.5
2022-04-06 16:21,2679.53
2022-04-06 16:22,2677.46
2022-04-06 16:23,2658.63
2022-04-06 16:24,2601.53
2022-04-06 16:25,2630.38
2022-04-06 16:26,2643.0
2022-04-06 16:27,2672.18
2022-04-06 16:28,2774.88
2022-04-06 16:29,2823.82
2022-04-06 16:30,2817.27
2022-04-06 16:31,2927.18
2022-04-06 16:32,2923.23
2022-04-06 16:33,2876.76
2022-04-06 16:34,2780.93
2022-04-06 16:35,2669.08
2022-04-06 16:36,2654.08
2022-04-06 16:37,2586.8
2022-04-06 16:38,2571.78
2022-04-06 16:39,2571.91
2022-04-06 16:40,2655.89
2022-04-06 16:41,2655.89
2022-04-06 16:42,2621.73
2022-04-06 16:43,2594.24
2022-04-06 16:44,2569.5
2022-04-06 16:45,2540.14
2022-04-06 16:46,2484.97
2022-04-06 16:47,2483.62
2022-04-06 16:48,2441.61
2022-04-06 16:49,2402.25
2022-04-06 16:50,2457.21
2022-04-06 16:51,2453.69
2022-04-06 16:52,2471.48
2022-04-06 16:53,2479.32
2022-04-06 16:54,2482.32
2022-04-06 16:55,2455.39
2022-04-06 16:56,2582.13
2022-04-06 16:57,2563.39
2022-04-06 16:58,2625.76
2022-04-06 16:59,2701.49
2022-04-06 17:00,2884.43
2022-04-06 17:01,3252.35
2022-04-06 17:02,3252.35
2022-04-06 17:03,3132.46
2022-04-06 17:04,2818.1
2022-04-06 17:05,2769.06
2022-04-06 17:06,2647.15
2022-04-06 17:07,2609.77
2022-04-06 17:08,2615.0
2022-04-06 17:09,2615.0
2022-04-06 17:10,2697.03
2022-04-06 17:11,2571.1
2022-04-06 17:12,2513.71
2022-04-06 17:13,2409.2
2022-04-06 17:14,2426.04
2022-04-06 17:15,2456.58
2022-04-06 17:16,2466.85
2022-04-06 17:17,2460.18
2022-04-06 17:18,2408.18
2022-04-06 17:19,2392.38
2022-04-06 17:20,2355.88
2022-04-06 17:21,2400.45
2022-04-06 17:22,2322.99
2022-04-06 17:23,2290.04
2022-04-06 17:24,2367.24
2022-04-06 17:25,2303.02
2022-04-06 17:26,2327.37
2022-04-06 17:27,2290.23
2022-04-06 17:28,2276.5
2022-04-06 17:29,2305.8
2022-04-06 17:30,2357.26
2022-04-06 17:31,2536.02
2022-04-06 17:32,2519.64
2022-04-06 17:33,2447.73
2022-04-06 17:34,2311.29
2022-04-06 17:35,2270.44
2022-04-06 17:36,2245.16
2022-04-06 17:37,2173.44
2022-04-06 17:38,2106.93
2022-04-06 17:39,2069.0
2022-04-06 17:40,2067.4
2022-04-06 17:41,2099.82
2022-04-06 17:42,2161.06
2022-04-06 17:43,2225.06
2022-04-06 17:44,2213.72
2022-04-06 17:45,2182.63
2022-04-06 17:46,2242.43
2022-04-06 17:47,2229.48
2022-04-06 17:48,2271.39
2022-04-06 17:49,2196.01
2022-04-06 17:50,2164.1
2022-04-06 17:51,2203.57
2022-04-06 17:52,2193.04
2022-04-06 17:53,2176.91
2022-04-06 17:54,2183.49
2022-04-06 17:55,2112.96
2022-04-06 17:56,2141.74
2022-04-06 17:57,2199.81
2022-04-06 17:58,2249.03
2022-04-06 17:59,2296.09
2022-04-06 18:00,2375.78
2022-04-06 18:01,2644.24
2022-04-06 18:02,2680.84
2022-04-06 18:03,2591.99
2022-04-06 18:04,2573.77
2022-04-06 18:05,2382.79
2022-04-06 18:06,2375.83
2022-04-06 18:07,2373.39
2022-04-06 18:08,2231.26
2022-04-06 18:09,2201.21
2022-04-06 18:10,2142.07
2022-04-06 18:11,2122.73
2022-04-06 18:12,2091.51
2022-04-06 18:13,2073.38
2022-04-06 18:14,2051.23
2022-04-06 18:15,2164.8
2022-04-06 18:16,2156.08
2022-04-06 18:17,2162.35
2022-04-06 18:18,2108.6
2022-04-06 18:19,2097.87
2022-04-06 18:20,2021.24
2022-04-06 18:21,2036.77
2022-04-06 18:22,2107.95
2022-04-06 18:23,2095.4
2022-04-06 18:24,2111.21
2022-04-06 18:25,2104.78
2022-04-06 18:26,2052.87
2022-04-06 18:27,2040.76
2022-04-06 18:28,2095.16
2022-04-06 18:29,2089.63
2022-04-06 18:30,2092.15
2022-04-06 18:31,2217.15
2022-04-06 18:32,2252.84
2022-04-06 18:33,2226.43
2022-04-06 18:34,2083.88
2022-04-06 18:35,2035.75
2022-04-06 18:36,2033.3
2022-04-06 18:37,2055.19
2022-04-06 18:38,2040.82
2022-04-06 18:39,1966.41
2022-04-06 18:40,1979.08
2022-04-06 18:41,1965.64
2022-04-06 18:42,2025.68
2022-04-06 18:43,2033.12
2022-04-06 18:44,2004.5
2022-04-06 18:45,1937.07
2022-04-06 18:46,2017.61
2022-04-06 18:47,2113.85
2022-04-06 18:48,2054.24
2022-04-06 18:49,2029.96
2022-04-06 18:50,2048.45
2022-04-06 18:51,2063.41
2022-04-06 18:52,2082.96
2022-04-06 18:53,2038.65
2022-04-06 18:54,2050.66
2022-04-06 18:55,2154.42
2022-04-06 18:56,2173.55
2022-04-06 18:57,2278.22
2022-04-06 18:58,2327.11
2022-04-06 18:59,2331.4
2022-04-06 19:00,2519.51
2022-04-06 19:01,2855.0
2022-04-06 19:02,2886.89
2022-04-06 19:03,2747.3
2022-04-06 19:04,2602.9
2022-04-06 19:05,2492.17
2022-04-06 19:06,2452.85
2022-04-06 19:07,2407.34
2022-04-06 19:08,2252.22
2022-04-06 19:09,2160.95
2022-04-06 19:10,2086.64
2022-04-06 19:11,2061.06
2022-04-06 19:12,2024.6
2022-04-06 19:13,2017.58
2022-04-06 19:14,2020.67
2022-04-06 19:15,2020.67
2022-04-06 19:16,2020.57
2022-04-06 19:17,2018.75
2022-04-06 19:18,1967.95
2022-04-06 19:19,1938.29
2022-04-06 19:20,1956.98
2022-04-06 19:21,1940.65
2022-04-06 19:22,1930.73
2022-04-06 19:23,1969.72
2022-04-06 19:24,1991.02
2022-04-06 19:25,1971.09
2022-04-06 19:26,2033.11
2022-04-06 19:27,2027.39
2022-04-06 19:28,2087.92
2022-04-06 19:29,2009.3
2022-04-06 19:30,2050.3
2022-04-06 19:31,2238.81
2022-04-06 19:32,2279.09
2022-04-06 19:33,2253.4
2022-04-06 19:34,2232.37
2022-04-06 19:35,2179.69
2022-04-06 19:36,2206.87
2022-04-06 19:37,2139.0
2022-04-06 19:38,2016.39
2022-04-06 19:39,1984.56
2022-04-06 19:40,1880.98
2022-04-06 19:41,1867.25
2022-04-06 19:42,1876.71
2022-04-06 19:43,1938.25
2022-04-06 19:44,1883.73
2022-04-06 19:45,1860.99
2022-04-06 19:46,1918.91
2022-04-06 19:47,1940.83
2022-04-06 19:48,1950.36
2022-04-06 19:49,1953.14
2022-04-06 19:50,1964.01
2022-04-06 19:51,1975.1
2022-04-06 19:52,2068.51
2022-04-06 19:53,1953.57
2022-04-06 19:54,1963.5
2022-04-06 19:55,1972.02
2022-04-06 19:56,1970.97
2022-04-06 19:57,1993.99
2022-04-06 19:58,2040.02
2022-04-06 19:59,2145.97
2022-04-06 20:00,2246.69
2022-04-06 20:01,2665.77
2022-04-06 20:02,2674.01
2022-04-06 20:03,2531.85
2022-04-06 20:04,2410.12
2022-04-06 20:05,2219.03
2022-04-06 20:06,2111.76
2022-04-06 20:07,2080.3
2022-04-06 20:08,2018.96
2022-04-06 20:09,1972.1
2022-04-06 20:10,1856.77
2022-04-06 20:11,1925.39
2022-04-06 20:12,1903.17
2022-04-06 20:13,1860.07
2022-04-06 20:14,1850.2
2022-04-06 20:15,1885.52
2022-04-06 20:16,1900.82
2022-04-06 20:17,1898.86
2022-04-06 20:18,1922.2
2022-04-06 20:19,1897.32
2022-04-06 20:20,1835.86
2022-04-06 20:21,1808.76
2022-04-06 20:22,1787.24
2022-04-06 20:23,1822.77
2022-04-06 20:24,1841.87
2022-04-06 20:25,1798.32
2022-04-06 20:26,1797.07
2022-04-06 20:27,1850.53
2022-04-06 20:28,1882.69
2022-04-06 20:29,1895.42
2022-04-06 20:30,2039.09
2022-04-06 20:31,2106.96
2022-04-06 20:32,2160.85
2022-04-06 20:33,2131.2
2022-04-06 20:34,1979.71
2022-04-06 20:35,1845.3
2022-04-06 20:36,1864.9
2022-04-06 20:37,1915.11
2022-04-06 20:38,1874.8
2022-04-06 20:39,1836.06
2022-04-06 20:40,1853.63
2022-04-06 20:41,1817.94
2022-04-06 20:42,1774.07
2022-04-06 20:43,1737.93
2022-04-06 20:44,1708.69
2022-04-06 20:45,1796.74
2022-04-06 20:46,1907.72
2022-04-06 20:47,1866.7
2022-04-06 20:48,1856.86
2022-04-06 20:49,1856.86
2022-04-06 20:50,1852.36
2022-04-06 20:51,1805.21
2022-04-06 20:52,1797.97
2022-04-06 20:53,1793.59
2022-04-06 20:54,1851.38
2022-04-06 20:55,1865.18
2022-04-06 20:56,1867.62
2022-04-06 20:57,1857.91
2022-04-06 20:58,1988.24
2022-04-06 20:59,1984.95
2022-04-06 21:00,2156.49
2022-04-06 21:01,2337.16
2022-04-06 21:02,2391.38
2022-04-06 21:03,2318.37
2022-04-06 21:04,2280.09
2022-04-06 21:05,2115.16
2022-04-06 21:06,2029.38
2022-04-06 21:07,1974.0
2022-04-06 21:08,1954.41
2022-04-06 21:09,1929.91
2022-04-06 21:10,1990.0
2022-04-06 21:11,1969.9
2022-04-06 21:12,1910.61
2022-04-06 21:13,1907.09
2022-04-06 21:14,1876.4
2022-04-06 21:15,1879.58
2022-04-06 21:16,1957.69
2022-04-06 21:17,1951.97
2022-04-06 21:18,1878.19
2022-04-06 21:19,1865.37
2022-04-06 21:20,1835.46
2022-04-06 21:21,1786.13
2022-04-06 21:22,1764.42
2022-04-06 21:23,1786.81
2022-04-06 21:24,1756.03
2022-04-06 21:25,1751.93
2022-04-06 21:26,1753.27
2022-04-06 21:27,1798.62
2022-04-06 21:28,1882.14
2022-04-06 21:29,1801.26
2022-04-06 21:30,1923.51
2022-04-06 21:31,2058.38
2022-04-06 21:32,2085.59
2022-04-06 21:33,2080.77
2022-04-06 21:34,1950.08
2022-04-06 21:35,1901.1
2022-04-06 21:36,1866.56
2022-04-06 21:37,1817.87
2022-04-06 21:38,1758.68
2022-04-06 21:39,1774.59
2022-04-06 21:40,1814.47
2022-04-06 21:41,1803.19
2022-04-06 21:42,1806.38
2022-04-06 21:43,1806.36
2022-04-06 21:44,1791.03
2022-04-06 21:45,1813.94
2022-04-06 21:46,1929.74
2022-04-06 21:47,1924.96
2022-04-06 21:48,1911.88
2022-04-06 21:49,1942.67
2022-04-06 21:50,1924.88
2022-04-06 21:51,1869.21
2022-04-06 21:52,1832.27
2022-04-06 21:53,1834.3
2022-04-06 21:54,1986.71
2022-04-06 21:55,2020.32
2022-04-06 21:56,2053.12
2022-04-06 21:57,2067.05
2022-04-06 21:58,2127.67
2022-04-06 21:59,2233.05
2022-04-06 22:00,2515.32
2022-04-06 22:01,2779.98
2022-04-06 22:02,2792.92
2022-04-06 22:03,2699.83
2022-04-06 22:04,2515.44
2022-04-06 22:05,2426.6
2022-04-06 22:06,2323.71
2022-04-06 22:07,2205.64
2022-04-06 22:08,2240.12
2022-04-06 22:09,2213.71
2022-04-06 22:10,2143.0
2022-04-06 22:11,2143.0
2022-04-06 22:12,2052.33
2022-04-06 22:13,2024.69
2022-04-06 22:14,2022.87
2022-04-06 22:15,1991.69
2022-04-06 22:16,1989.89
2022-04-06 22:17,1986.4
2022-04-06 22:18,1993.75
2022-04-06 22:19,2041.29
2022-04-06 22:20,2088.6
2022-04-06 22:21,2089.26
2022-04-06 22:22,2131.28
2022-04-06 22:23,2090.86
2022-04-06 22:24,2042.94
2022-04-06 22:25,2016.78
2022-04-06 22:26,1987.77
2022-04-06 22:27,1951.33
2022-04-06 22:28,1904.92
2022-04-06 22:29,1949.49
2022-04-06 22:30,2010.58
2022-04-06 22:31,2111.31
2022-04-06 22:32,2126.4
2022-04-06 22:33,2140.17
2022-04-06 22:34,1970.75
2022-04-06 22:35,1848.75
2022-04-06 22:36,1817.19
2022-04-06 22:37,1804.61
2022-04-06 22:38,1862.68
2022-04-06 22:39,1816.96
2022-04-06 22:40,1784.1
2022-04-06 22:41,1761.0
2022-04-06 22:42,1769.82
2022-04-06 22:43,1764.64
2022-04-06 22:44,1743.36
2022-04-06 22:45,1767.03
2022-04-06 22:46,1850.63
2022-04-06 22:47,1851.87
2022-04-06 22:48,1850.86
2022-04-06 22:49,1811.38
2022-04-06 22:50,1826.07
2022-04-06 22:51,1817.81
2022-04-06 22:52,1840.7
2022-04-06 22:53,1855.2
2022-04-06 22:54,1821.38
2022-04-06 22:55,1825.36
2022-04-06 22:56,1901.17
2022-04-06 22:57,1933.1
2022-04-06 22:58,1950.78
2022-04-06 22:59,1950.94
2022-04-06 23:00,2049.91
2022-04-06 23:01,2492.22
2022-04-06 23:02,2528.28
2022-04-06 23:03,2531.76
2022-04-06 23:04,2413.31
2022-04-06 23:05,2245.51
2022-04-06 23:06,2144.72
2022-04-06 23:07,2105.76
2022-04-06 23:08,2101.34
2022-04-06 23:09,2010.86
2022-04-06 23:10,1997.45
2022-04-06 23:11,1936.78
2022-04-06 23:12,1870.17
2022-04-06 23:13,1870.17
2022-04-06 23:14,1849.05
2022-04-06 23:15,1806.18
2022-04-06 23:16,1825.06
2022-04-06 23:17,1849.06
2022-04-06 23:18,1871.93
2022-04-06 23:19,1867.52
2022-04-06 23:20,1870.75
2022-04-06 23:21,1870.75
2022-04-06 23:22,1877.88
2022-04-06 23:23,1827.51
2022-04-06 23:24,1751.34
2022-04-06 23:25,1777.14
2022-04-06 23:26,1783.14
2022-04-06 23:27,1758.42
2022-04-06 23:28,1801.2
2022-04-06 23:29,1830.84
2022-04-06 23:30,1870.39
2022-04-06 23:31,1971.27
2022-04-06 23:32,2015.41
2022-04-06 23:33,2006.42
2022-04-06 23:34,2000.32
2022-04-06 23:35,1884.69
2022-04-06 23:36,1836.53
2022-04-06 23:37,1862.04
2022-04-06 23:38,1853.17
2022-04-06 23:39,1859.34
2022-04-06 23:40,1894.91
2022-04-06 23:41,1929.18
2022-04-06 23:42,1929.18
2022-04-06 23:43,1930.46
2022-04-06 23:44,1992.76
2022-04-06 23:45,1998.8
2022-04-06 23:46,2067.47
2022-04-06 23:47,2065.15
2022-04-06 23:48,2050.27
2022-04-06 23:49,2106.1
2022-04-06 23:50,2148.97
2022-04-06 23:51,2215.88
2022-04-06 23:52,2299.28
2022-04-06 23:53,2392.67
2022-04-06 23:54,2392.67
2022-04-06 23:55,2318.69
2022-04-06 23:56,2445.27
2022-04-06 23:57,2558.48
2022-04-06 23:58,2613.04
2022-04-06 23:59,2772.5
2022-04-07 00:00,2949.9
2022-04-07 00:01,3408.89
2022-04-07 00:02,3461.07
2022-04-07 00:03,3359.91
2022-04-07 00:04,3187.83
2022-04-07 00:05,3055.57
2022-04-07 00:06,2983.32
2022-04-07 00:07,2913.57
2022-04-07 00:08,2858.16
2022-04-07 00:09,2760.24
2022-04-07 00:10,2792.79
2022-04-07 00:11,2722.88
2022-04-07 00:12,2711.35
2022-04-07 00:13,2662.59
2022-04-07 00:14,2647.84
2022-04-07 00:15,2689.54
2022-04-07 00:16,2725.53
2022-04-07 00:17,2737.64
2022-04-07 00:18,2725.22
2022-04-07 00:19,2739.37
2022-04-07 00:20,2660.32
2022-04-07 00:21,2675.63
2022-04-07 00:22,2682.35
2022-04-07 00:23,2640.74
2022-04-07 00:24,2602.04
2022-04-07 00:25,2587.61
2022-04-07 00:26,2623.58
2022-04-07 00:27,2699.51
2022-04-07 00:28,2699.51
2022-04-07 00:29,2650.1
2022-04-07 00:30,2756.64
2022-04-07 00:31,2842.23
2022-04-07 00:32,2830.62
2022-04-07 00:33,2738.01
2022-04-07 00:34,2700.71
2022-04-07 00:35,2736.63
2022-04-07 00:36,2652.14
2022-04-07 00:37,2649.1
2022-04-07 00:38,2665.52
2022-04-07 00:39,2637.28
2022-04-07 00:40,2671.96
2022-04-07 00:41,2669.39
2022-04-07 00:42,2652.21
2022-04-07 00:43,2619.23
2022-04-07 00:44,2626.9
2022-04-07 00:45,2672.78
2022-04-07 00:46,2772.93
2022-04-07 00:47,2807.73
2022-04-07 00:48,2856.45
2022-04-07 00:49,2848.86
2022-04-07 00:50,2848.13
2022-04-07 00:51,2844.74
2022-04-07 00:52,2866.84
2022-04-07 00:53,2900.37
2022-04-07 00:54,3034.88
2022-04-07 00:55,3055.15
2022-04-07 00:56,3075.9
2022-04-07 00:57,3116.77
2022-04-07 00:58,3203.97
2022-04-07 00:59,3235.27
2022-04-07 01:00,3449.65
2022-04-07 01:01,3929.23
2022-04-07 01:02,3979.07
2022-04-07 01:03,3977.82
2022-04-07 01:04,3808.71
2022-04-07 01:05,3618.46
2022-04-07 01:06,3473.83
2022-04-07 01:07,3442.59
2022-04-07 01:08,3396.39
2022-04-07 01:09,3370.29
2022-04-07 01:10,3312.99
2022-04-07 01:11,3324.45
2022-04-07 01:12,3430.82
2022-04-07 01:13,3448.92
2022-04-07 01:14,3493.1
2022-04-07 01:15,3503.06
2022-04-07 01:16,3574.82
2022-04-07 01:17,3642.01
2022-04-07 01:18,3653.17
2022-04-07 01:19,3646.36
2022-04-07 01:20,3583.01
2022-04-07 01:21,3583.74
2022-04-07 01:22,3610.47
2022-04-07 01:23,3642.53
2022-04-07 01:24,3611.81
2022-04-07 01:25,3643.88
2022-04-07 01:26,3657.6
2022-04-07 01:27,3726.6
2022-04-07 01:28,3845.87
2022-04-07 01:29,3923.49
2022-04-07 01:30,4045.76
2022-04-07 01:31,4346.85
2022-04-07 01:32,4394.8
2022-04-07 01:33,4269.5
2022-04-07 01:34,4262.05
2022-04-07 01:35,4191.56
2022-04-07 01:36,4175.1
2022-04-07 01:37,4139.72
2022-04-07 01:38,4219.28
2022-04-07 01:39,4182.75
2022-04-07 01:40,4102.69
2022-04-07 01:41,4112.92
2022-04-07 01:42,4175.99
2022-04-07 01:43,4192.08
2022-04-07 01:44,4213.0
2022-04-07 01:45,4269.49
2022-04-07 01:46,4546.58
2022-04-07 01:47,4523.21
2022-04-07 01:48,4506.55
2022-04-07 01:49,4527.29
2022-04-07 01:50,4582.76
2022-04-07 01:51,4659.85
2022-04-07 01:52,4773.12
2022-04-07 01:53,4868.28
2022-04-07 01:54,4959.35
2022-04-07 01:55,4951.86
2022-04-07 01:56,5096.57
2022-04-07 01:57,5224.97
2022-04-07 01:58,5394.06
2022-04-07 01:59,5380.33
2022-04-07 02:00,5564.1
2022-04-07 02:01,5928.66
2022-04-07 02:02,6047.44
2022-04-07 02:03,6061.85
2022-04-07 02:04,5937.34
2022-04-07 02:05,5882.89
2022-04-07 02:06,5760.86
2022-04-07 02:07,5709.1
2022-04-07 02:08,5633.02
2022-04-07 02:09,5535.94
2022-04-07 02:10,5676.15
2022-04-07 02:11,5715.85
2022-04-07 02:12,5677.86
2022-04-07 02:13,5578.51
2022-04-07 02:14,5558.88
2022-04-07 02:15,5609.77
2022-04-07 02:16,5707.83
2022-04-07 02:17,5724.84
2022-04-07 02:18,5706.37
2022-04-07 02:19,5812.2
2022-04-07 02:20,5673.81
2022-04-07 02:21,5664.74
2022-04-07 02:22,5592.89
2022-04-07 02:23,5713.68
2022-04-07 02:24,5813.33
2022-04-07 02:25,5795.25
2022-04-07 02:26,5792.33
2022-04-07 02:27,5778.6
2022-04-07 02:28,5784.16
2022-04-07 02:29,5883.98
2022-04-07 02:30,6017.71
2022-04-07 02:31,6081.96
2022-04-07 02:32,6114.62
2022-04-07 02:33,6117.47
2022-04-07 02:34,6109.28
2022-04-07 02:35,6024.48
2022-04-07 02:36,6015.21
2022-04-07 02:37,5942.25
2022-04-07 02:38,5779.69
2022-04-07 02:39,5661.76
2022-04-07 02:40,5592.76
2022-04-07 02:41,5615.07
2022-04-07 02:42,5599.17
2022-04-07 02:43,5549.81
2022-04-07 02:44,5565.61
2022-04-07 02:45,5683.62
2022-04-07 02:46,5741.52
2022-04-07 02:47,5778.16
2022-04-07 02:48,5803.78
2022-04-07 02:49,5784.29
2022-04-07 02:50,5706.93
2022-04-07 02:51,5797.37
2022-04-07 02:52,5827.8
2022-04-07 02:53,5801.4
2022-04-07 02:54,5718.85
2022-04-07 02:55,5818.99
2022-04-07 02:56,5924.85
2022-04-07 02:57,5952.89
2022-04-07 02:58,5966.04
2022-04-07 02:59,6029.18
2022-04-07 03:00,6300.35
2022-04-07 03:01,6604.45
2022-04-07 03:02,6618.13
2022-04-07 03:03,6430.07
2022-04-07 03:04,6285.84
2022-04-07 03:05,6178.38
2022-04-07 03:06,6087.4
